1.272114340908810348e+01,8.696271539460498357e-01,2.398059915116981244e+00,8.790114447902299677e-01,1.645141429982088701e-03,1.258433790718571436e+04,1.337474179945682615e-02
5.997625408405326652e+00,1.104362715170998266e+00,7.655454135221401168e-01,1.856545510466666382e+00,4.461205240370859706e-03,9.521402909458076465e+03,1.659788804130766376e-02
1.483875005916605971e+01,1.249142876225625809e+00,1.308389294990518703e+00,1.584763558183735377e+00,4.999031867839556428e-03,1.048144525220415744e+04,1.126614904304977169e-02
1.308087998124483775e+01,1.095956151863749062e+00,2.533234201001328234e+00,1.908595356837966772e+00,3.612408069483260837e-03,1.041529901583868923e+04,1.157008941922687759e-02
7.875785493492166722e+00,8.595145108285074942e-01,1.027277200929092693e+00,1.799588925045375598e+00,1.629471384063883171e-02,6.534567859208787922e+03,1.661069023521241639e-02
9.827037534884796699e+00,8.280641822260580431e-01,2.227869012471443089e+00,1.685816251028614321e+00,4.397997277983678455e-03,6.189374456717717294e+03,1.576512256560961417e-02
1.357161013782797632e+01,6.635436406477679405e-01,2.991024351200464615e+00,2.535394417659146971e+00,7.293436994939993603e-03,8.197916003963531693e+03,1.419100486486169280e-02
8.643054298680029390e+00,1.146093756354227278e+00,1.808118955131660988e+00,2.325260537110626302e+00,1.919221919730457193e-03,1.382754989996837867e+04,1.497750780394931092e-02
6.055728322935229890e+00,8.960484303744724599e-01,1.839806520501015452e+00,2.817351873583133770e+00,1.737638362950000032e-03,6.719991337526582356e+03,1.521086511714342566e-02
8.393161753211595411e+00,1.031561588491219261e+00,1.298892124857207619e+00,1.618942353967188552e+00,1.272571144317861079e-02,1.004210598186544485e+04,1.503497904872717547e-02
7.519087585432130183e+00,7.528832821735692571e-01,2.651120337516151171e+00,3.638513247919927807e-01,1.136426904704693035e-02,6.683934100768203280e+03,2.392074926951089434e-02
6.271517402437924105e+00,8.893021931331372976e-01,1.721827798876969462e+00,2.194656123395177794e+00,8.849081386944419175e-03,1.333529697737946299e+04,1.484552173198197197e-02
8.975111535473253355e+00,8.801397182063337432e-01,1.776572361811027179e+00,6.683309922996742980e-01,1.415688472252285904e-03,7.229452352421802061e+03,1.556442242561606806e-02
1.051846679910753224e+01,1.198603653377024791e+00,1.395053778220419316e+00,2.458089565446538227e+00,1.278002460167776801e-03,1.497064554753386983e+04,1.464299620291298169e-02
1.433549895337215219e+01,1.027111226359033846e+00,2.190726536160525928e+00,5.827316819486776378e-01,7.235161590987615118e-03,1.734767225333207898e+04,2.167905142636073618e-02
7.090614385797497476e+00,7.892940958394975004e-01,1.824700325005435442e+00,1.054653188806975894e+00,7.751022712964765124e-03,9.919674461284543213e+03,1.576550260240981369e-02
6.051367415865066768e+00,1.024598488732547219e+00,1.737287906374355817e+00,1.300715743146276582e+00,7.427514722111283607e-03,9.646153045568320522e+03,1.419260347267714030e-02
9.855456323323732448e+00,5.538966694800884216e-01,1.387590939559485204e+00,1.115978589120915521e+00,7.334223542594183083e-03,1.970642294520566065e+04,1.543516178883790231e-02
1.090935549038065311e+01,1.215646192518086810e+00,5.617527158930645248e-01,4.797813670798110053e-01,8.553055445985769528e-03,9.241486312726516189e+03,1.368272509323035374e-02
1.132325595600016221e+01,7.684848039684575305e-01,2.530908389187063179e+00,1.943276899553065373e+00,2.898618750138993831e-03,1.082012199536210937e+04,1.323203225486978794e-02
1.057829919787366713e+01,1.008232177665893348e+00,1.617447888353814589e+00,1.775611292429873256e+00,3.491792141696602875e-03,1.380532274426817457e+04,1.291525967519511695e-02
8.416879717359742941e+00,1.509650882392397975e+00,5.448525188385708873e-01,1.192157134680780661e+00,4.434211878393577895e-03,1.017655817918429602e+04,2.147690722396489518e-02
9.899697452448377177e+00,8.274940419657740298e-01,2.483727146302686428e+00,7.003573671938534417e-02,4.664795905183375530e-03,1.031694068251101271e+04,1.240663209267858953e-02
1.362573273515132222e+01,7.991100877416831283e-01,3.682291376215673928e-01,2.002805090018066281e+00,6.487296272579188422e-03,1.797454665940155610e+04,2.138161211934392833e-02
1.042635090825035782e+01,1.447770844239358645e+00,1.744342606061030310e+00,7.366220375376077989e-01,4.430079143346497828e-03,1.842359089197216963e+04,1.555289879274173760e-02
9.944461051190216949e+00,6.089723705889910077e-01,2.631157814156289465e+00,7.025403201266240405e-01,1.235487654802067126e-03,8.258056858782008931e+03,1.359522185965673750e-02
9.950228493276043196e+00,8.767505940719171331e-01,1.570183833634131609e+00,2.790775356977027055e+00,8.404207593864003456e-03,8.382440219687026911e+03,1.469307317323726055e-02
9.440650085342410236e+00,9.172240132585290917e-01,1.472667893249955284e+00,1.335881190823740683e+00,3.876797866039125365e-03,9.684961893833731665e+03,1.858264284042235315e-02
1.420663468788931993e+01,1.040421515186781498e+00,2.087108878781378518e+00,1.594424348291413107e+00,7.238521294139091920e-03,1.249897976608086537e+04,1.608240924817038592e-02
5.866084482047351223e+00,1.147729170766196738e+00,1.568478771730757781e+00,1.324091981394777351e+00,8.901756073216927564e-03,1.474205701797632719e+04,1.295431222146030924e-02
1.487176336042984737e+01,9.908353623988698233e-01,2.507683312164034284e+00,2.079642855526397494e+00,1.407499816862489532e-02,7.351987861397417873e+03,1.319295589971944058e-02
1.443053643879591874e+01,1.338228276538773187e+00,1.471531483529013196e+00,4.813227162159208206e-01,1.129307592399754001e-03,9.535436225600624311e+03,1.480138246789896965e-02
1.455048992775192573e+01,8.285712060295867820e-01,9.961572623216190525e-01,1.527371089296422957e+00,2.927016782385318157e-03,1.140596656737884041e+04,1.439139429931730017e-02
1.171766096052764183e+01,9.979032433339444230e-01,2.769109203937075492e+00,1.397433985055136052e+00,6.675056142706217895e-03,9.835195424873290904e+03,1.222102823771059610e-02
8.993975242175865858e+00,6.995182455975865743e-01,9.659816591969300204e-01,2.120921462622964881e+00,1.030245373857508265e-02,1.177270456923800521e+04,1.575482615568380915e-02
8.607149400029623365e+00,1.449631454432301236e+00,1.504295866779843394e+00,1.156939271267618530e+00,3.736413421752423410e-03,1.349957696310519532e+04,1.342563529635373842e-02
1.445288153277916621e+01,9.406500465573991443e-01,8.346828887997348456e-01,1.800180636386307098e+00,4.024839795749477270e-03,1.357824235292617232e+04,1.429615354048425872e-02
1.235383477612164782e+01,1.231871742349393450e+00,2.075016747986868637e+00,7.112567116430732472e-01,3.085427956033029613e-03,1.214671780821703214e+04,1.889894325520482393e-02
7.271764128977255659e+00,1.082748883491267522e+00,1.833617455757119874e+00,4.644244708773901387e-01,6.554156967486257125e-03,5.326465343014693644e+03,1.323483355417446120e-02
7.774693259005600154e+00,8.550471235065640885e-01,1.874261578801759587e+00,1.935182240763376971e+00,3.041513440465853056e-03,1.077323066036138334e+04,1.522214430701341638e-02
1.358464160385611130e+01,9.752097747023745766e-01,1.581890675337968677e+00,1.729861053015234074e+00,4.882018119415016191e-03,7.679754961845763319e+03,2.005544669516372280e-02
1.140462802869266490e+01,1.259561453862800162e+00,1.227239450755195582e+00,1.342793066414413872e+00,4.003372199458818219e-03,7.886817608915931487e+03,1.097910920197872967e-02
5.118500211864430938e+00,9.792998728524072716e-01,1.090465131994377446e+00,1.756363271084981026e+00,2.463700090085500349e-03,1.621483736762241460e+04,1.524835696253851874e-02
6.833270700380250418e+00,8.684488935994043590e-01,2.152878423177377876e+00,1.597285521788055496e+00,3.284431017839989884e-03,1.454703388766116950e+04,1.673450389651854817e-02
1.496570480801070246e+01,7.657725378932611626e-01,2.297390909172093654e+00,2.343177066235684336e+00,2.457094413170493857e-03,1.250908993526086306e+04,2.159476368327357607e-02
1.157178684547451830e+01,8.795199210661088784e-01,2.139725900386652668e+00,8.478631932565484641e-01,1.485314454006881734e-03,7.931293879117916731e+03,1.527307367305965474e-02
1.197620081452147467e+01,5.573885432070958545e-01,1.094364815771602606e+00,8.441476398786120772e-01,4.419211820013023775e-03,1.166195497284205885e+04,1.578097198887379315e-02
7.068852230551433635e+00,6.897525217995402746e-01,8.703752736205601082e-01,1.355391916161524657e+00,7.342458476085347852e-03,1.496646266242837009e+04,1.391386675972675069e-02
6.923288105500620127e+00,7.256806932484037853e-01,1.679245214081020343e+00,5.439535270216897533e-01,4.134749247268220719e-03,9.890188886931724483e+03,2.197464887690962418e-02
9.193147994460106887e+00,1.167262394610341758e+00,1.301324787774956526e+00,2.989911734369760765e+00,5.302087142891770064e-03,7.786867950385569202e+03,1.589423719719287864e-02
9.210079840419810537e+00,8.431673835387685223e-01,3.723138102924683501e-01,1.405207507662499689e+00,7.783365833147413461e-03,7.499441578601699803e+03,1.213917645766030701e-02
1.042804925315237341e+01,8.418057730095046542e-01,1.952538792283839975e+00,1.329182954646845660e+00,1.210111982777837582e-02,1.408093444949846162e+04,1.838284967395052011e-02
1.098015565650949377e+01,8.381242877188166407e-01,4.454237782433252413e-01,1.242885078902289830e+00,1.031737546105160677e-03,8.926934064418886919e+03,1.932099762393570813e-02
7.328561720395313728e+00,8.132708650256847971e-01,2.176978384174080183e+00,1.948642712967334489e+00,5.726540229719691635e-03,1.098236616292157305e+04,1.066055997485829826e-02
1.026717738989004758e+01,1.148779319767528895e+00,9.451047831188184034e-01,2.262710560766866941e+00,3.916314108275693699e-03,1.023724197091879614e+04,1.822330475359313848e-02
9.089741354592042910e+00,6.167415109829438302e-01,6.060976523007098882e-01,1.332242336084357159e+00,3.555180514621025713e-03,7.430272981377833275e+03,2.029335707561277791e-02
1.151915100043009232e+01,8.610954398092974804e-01,4.763309008035412351e-01,2.212834058780802859e+00,2.112248171516285713e-03,9.666143780346121275e+03,1.744454630580261068e-02
9.884869692235959349e+00,9.831277606794304180e-01,2.030456348337222217e+00,2.751750075855934341e+00,1.108165466593298391e-02,8.539183210077157128e+03,1.854495818019630954e-02
1.279701265207093996e+01,9.547080967350314307e-01,1.860938496368090611e+00,1.237097867573677901e+00,1.339296415928920448e-03,1.406021855678552674e+04,1.324305403836840284e-02
9.687747741969253923e+00,1.137260650605075307e+00,1.362385031143832581e+00,2.006785761621772579e+00,4.070321692784782674e-03,8.450253192682594090e+03,2.351459253523657117e-02
1.007880264027553352e+01,8.888615986512613532e-01,2.117360297664054869e+00,1.216433929409384440e+00,1.095995830400562981e-03,6.623336598139091620e+03,1.419658928107088609e-02
8.920195694274958953e+00,9.597333924175384112e-01,6.341521379773289446e-01,2.177519893473403911e+00,8.534487009806935101e-03,1.047877371188319739e+04,1.668633926597189177e-02
1.088431520819549903e+01,9.173453345137309034e-01,1.066588133168693719e+00,1.141639674791968151e+00,3.415274330244353826e-03,1.385604072977705437e+04,2.101322260572027409e-02
9.406064508857712170e+00,9.850454352616787590e-01,2.613955092877053410e+00,2.542435937171672045e+00,8.670842498780065646e-03,1.037134545694410554e+04,1.756046459052679198e-02
8.469064454811501719e+00,8.447230550792014236e-01,4.201148036230442084e-01,7.371458091642031363e-01,4.615452499192385268e-03,1.135860951591101730e+04,1.413892277491352566e-02
9.760135680816198089e+00,7.588307722521917542e-01,1.643017467955481203e+00,8.200060123315238148e-01,1.698336855884805896e-03,1.025468538474607885e+04,1.149532655184757474e-02
1.421065572719415826e+01,9.142981551579761890e-01,1.296208646728474356e+00,1.038897345595511279e+00,1.385445616404375798e-03,1.329794120755739095e+04,1.341024135130177396e-02
1.147321701313899922e+01,1.248058685746708862e+00,8.962291977900742612e-01,1.084841451576180393e+00,1.341939098859216495e-03,9.757059277382186337e+03,1.303732633423086706e-02
6.859613168994794563e+00,1.040015136291196907e+00,1.869814902931876910e+00,1.001537309114250318e+00,1.195731311498324581e-02,7.527694001566679617e+03,1.693344200425873219e-02
5.444359668965397248e+00,1.185808801892273445e+00,1.363547387043329451e+00,8.008786977671258356e-01,1.423295421586334838e-03,1.214597308716576663e+04,1.312204599643047170e-02
1.352937204606712740e+01,8.867007226050030999e-01,2.141896966281535697e-01,1.611454513358756557e+00,6.579766084449273876e-03,8.128509862444540886e+03,2.366603129567400321e-02
1.271984675512772256e+01,7.515624400562626040e-01,7.126409362402339465e-01,2.908329890597267209e+00,6.838506979257075874e-03,5.696371896558631306e+03,1.173204925720864981e-02
1.033706890420514490e+01,5.867537452819725496e-01,1.422609928032608995e+00,2.688538221216338897e+00,1.056292966332358658e-03,8.844896538138083997e+03,1.492286432461445086e-02
7.135805551940666014e+00,9.562642142368676934e-01,1.750646947695788214e+00,2.334520774646554830e+00,6.809037538063306139e-03,1.379196226521083372e+04,1.659668671126713138e-02
9.135664091844338586e+00,5.596642180905651021e-01,1.238907407259263849e+00,1.674715450086465163e+00,8.452432961993945615e-03,8.145226765838519896e+03,1.525499080799429773e-02
1.306439282676920399e+01,1.211773015771761663e+00,1.685220638712852548e+00,2.330080648014427158e+00,7.037965595781887559e-03,1.431839585219899163e+04,1.235660597918073443e-02
6.538772888558974650e+00,1.529975237830526247e+00,1.100143094652559217e+00,9.135668805589888253e-01,4.500822525972100752e-03,8.139421097433311843e+03,1.102225566544371566e-02
6.500338220019411750e+00,7.072268294404074895e-01,1.081992371634616479e+00,2.106906298998419746e+00,3.628880743294922700e-03,9.718160172679303287e+03,1.521162265204251650e-02
5.595782267354529438e+00,7.241855552120984862e-01,1.966238997003458167e+00,1.486012869270552761e+00,9.521715679739068891e-03,1.410360542449010973e+04,1.660229514941235357e-02
1.226614456582733581e+01,1.146594347199239694e+00,2.387851155124010027e+00,1.298371558553912841e+00,9.636477160071750189e-03,1.328602420225685273e+04,1.215419236460664985e-02
7.751969643765506568e+00,5.782362989341554016e-01,1.141732471292992823e+00,1.423651205706483625e+00,4.775296341554119244e-03,1.519355517730900829e+04,1.112629976817540792e-02
1.101470068848480288e+01,6.719082005029529681e-01,1.566626079125903681e+00,2.368626660063113398e+00,4.642050916467357728e-03,1.268746278848963993e+04,1.750668418456365755e-02
1.105459892097572094e+01,1.145411177667964964e+00,1.316921139169281663e+00,1.883589625610115004e+00,4.141928170488057281e-03,1.381520621179306545e+04,2.098872042923768597e-02
1.033757456004003394e+01,1.120421641134276447e+00,1.006760994714187785e+00,1.424234820076538677e+00,1.394472589311178054e-02,8.512757331045788305e+03,1.724597517027100929e-02
