9.518858104982710344e+00,1.111540849987870949e+00,7.414770117902911295e-01,2.906807581568229271e-01,1.416232007789879413e-02,1.774857577152855447e+04,1.189684653885010601e-02
1.334804160670531203e+01,1.394119268726566885e+00,2.144702091873292638e+00,1.164026375729010798e+00,1.063294122002425221e-02,1.092564532052992399e+04,1.318186190050342141e-02
9.969894833690535307e+00,1.239959872392951024e+00,1.297042921680023220e+00,2.307625457313009498e-01,1.452503205491450892e-02,8.489144312806951348e+03,1.848871793889673640e-02
6.200167698929515581e+00,1.313083640893529358e+00,1.465864101084183524e+00,5.949205043152651085e-01,2.085782833165863992e-02,1.403303809683180589e+04,2.303680949089864649e-02
1.238227525939514528e+01,1.561880815345333851e+00,1.573482154427961799e+00,2.224261498074593391e+00,1.603935265384374281e-02,1.003390209547867198e+04,1.017932056288375908e-02
9.267938462285799872e+00,1.079308541964605350e+00,1.209760005551484108e+00,1.477939998220545226e+00,1.868509121992982525e-02,1.829847034884564346e+04,1.500699685990304101e-02
8.834836681719371754e+00,1.180837067095080517e+00,1.195773984222600728e+00,1.845764451929938765e-01,5.923790448371002611e-03,1.070222172322966253e+04,1.327134925356345668e-02
1.056508384762323871e+01,1.610804771869119856e+00,2.087440000983217470e+00,2.169424481173296559e+00,1.254831822394753688e-02,1.525906810172038058e+04,2.120227690058037323e-02
1.006672478737315402e+01,1.440100592108715327e+00,1.641112276250352497e+00,1.314604829419367293e+00,2.721414011771838837e-03,1.492836724420672908e+04,2.340280326030721308e-02
9.852547914150433073e+00,5.692753906139839115e-01,1.431595347261729989e+00,1.195915060604655800e+00,1.322018596970472165e-02,1.229935316450978462e+04,1.875922417328225109e-02
4.194558475044443568e+00,1.198899887098045847e+00,7.356167828115556251e-01,2.829838098656518142e+00,4.038697810709767494e-03,7.486826344352016349e+03,2.247808880256317587e-02
1.022753312829076933e+01,9.435775463330944302e-01,2.024867082067175694e+00,1.000868127130467578e-01,1.226216629318620417e-02,1.459709003784739252e+04,1.938564739128115916e-02
1.189095225956469193e+01,1.165807203393117941e+00,2.118910076512599883e+00,1.868065222572192319e+00,8.927175690915755898e-03,1.325927031921522939e+04,1.010028511831158674e-02
1.086226273248872864e+01,1.314223160137043322e+00,1.146068607599037836e+00,1.322017635774248134e+00,1.165950369857510910e-02,9.512409816176474123e+03,1.481770937799273095e-02
6.292309792577317040e+00,1.742912575646208495e+00,4.419430597814373307e-01,2.381088228365549231e+00,1.867726140792580480e-02,1.608417324591015858e+04,2.037254898024966690e-02
6.707197009963459244e+00,1.328558078071699233e+00,6.697810403035755478e-01,1.613631582977431478e+00,1.068712149130866991e-02,1.619713846881485006e+04,1.423681249903183468e-02
8.633055680732169890e+00,6.507778129490794372e-01,3.528539604261859974e-01,1.141409671846658647e+00,9.927448420952311378e-03,1.301828611531680144e+04,2.408834801692858602e-02
8.512292707325711305e+00,7.262332198719436693e-01,1.784471446878927114e+00,4.382767072716644563e-01,1.029797186708559381e-02,1.386845235765236066e+04,1.553918623068739624e-02
6.420588018698058619e+00,7.649043624291425036e-01,1.838283479186265446e+00,9.021225750928688614e-01,4.040277179960229115e-03,1.274529793922956924e+04,1.230457161857346181e-02
7.068037478990332190e+00,1.039325808798842843e+00,2.015687484015431519e+00,2.648575159080076791e+00,1.449460664577671004e-02,1.430925775887246527e+04,1.608304787582546733e-02
8.632270612220535710e+00,1.017580136424839132e+00,2.082645455165019310e+00,1.287506319174685609e+00,6.756493474528917596e-03,1.484633386676656301e+04,1.932472055217093754e-02
7.051101907032337301e+00,1.187000241249830390e+00,1.106364787885051104e+00,4.436170053652364054e-01,4.750217294138783797e-03,9.066799819476307675e+03,1.304446743819522025e-02
7.590625564924581070e+00,1.351832525717632016e+00,1.586671012995788388e+00,2.632048506827791456e+00,1.992261329844869505e-02,8.833097412055893074e+03,1.729093432000195982e-02
5.776305996140766119e+00,1.584287065936206718e+00,7.434379773833257321e-01,5.432715506343364087e-01,2.113929893301864926e-02,1.918796048810054344e+04,1.296591467637871545e-02
9.434069957477712265e+00,1.591549129584449052e+00,1.546517885505106271e+00,1.350758079698656910e+00,3.561036531790403442e-03,1.415323689792420919e+04,1.599098188463908207e-02
8.510386561601066546e+00,1.552270430948337276e+00,7.661023451045483323e-01,2.047343223420710956e+00,1.296107767392523126e-02,9.167389343430866575e+03,1.921134801254364630e-02
1.061889276795007930e+01,1.255534515228466708e+00,1.702605211971019328e+00,1.545508669524666034e+00,2.399088113488286739e-02,1.239009468459809796e+04,1.989098662833215653e-02
6.486572790268207100e+00,9.812231471037135000e-01,9.749508725515674268e-01,1.290696931525015634e+00,1.589506596763281057e-02,1.054299643527362423e+04,1.291203986724261642e-02
7.142587351164173093e+00,1.628473127549594279e+00,1.484254216784586466e+00,1.397093532991663611e+00,6.349744601324441677e-03,1.036747044411204843e+04,1.679037155548190191e-02
7.652353393383668489e+00,1.010281540351066543e+00,1.657174789702656970e+00,1.433028427838696217e+00,1.570354232247708759e-02,7.631878616830062128e+03,1.296019789116988757e-02
1.001229501306983138e+01,8.886176311464486499e-01,1.751535099552445018e+00,1.711576260409716665e+00,1.473033779911653643e-02,8.982755545808240640e+03,1.934363912333259342e-02
8.755493558294222822e+00,1.323892217455507447e+00,1.017355823871949339e+00,1.500040174640977719e+00,1.321403368797573197e-02,1.441933247979084263e+04,2.186700093988937568e-02
7.940191408500538728e+00,1.008019140419369242e+00,3.344629929362588072e-01,2.545797329574018608e+00,6.934598757441621728e-03,9.322679677825448380e+03,1.701375071787647464e-02
8.919633802532381139e+00,1.284130214399230585e+00,2.222963727150354174e+00,1.091142702204540349e+00,2.086024586466547412e-02,1.086463329948681348e+04,1.842337571002868046e-02
7.609607921746860626e+00,1.460080125940746321e+00,2.405679007688920734e+00,1.957794644129768002e+00,6.226134289848638502e-03,1.637738196628817968e+04,1.135993553497499468e-02
9.205188744330445871e+00,7.173037960699164550e-01,2.446750234959194525e+00,1.346366479093146884e+00,9.574917606233331394e-03,1.041864697367188273e+04,1.613641452363307263e-02
1.265116282561951877e+01,9.513904471905519911e-01,1.528053945458444085e+00,2.024068470780877149e+00,1.695689120300388625e-02,1.146307627596382736e+04,1.558687784166488954e-02
5.977926027193195324e+00,1.295301367998355602e+00,5.833486430841227088e-01,1.325496038459793802e+00,9.201753742733145836e-03,9.768675113568728193e+03,2.180314108714154209e-02
5.916949295123425046e+00,1.086863004307030200e+00,7.990766054930670270e-01,1.776476597907736599e+00,1.571724642728876062e-02,1.198213866474114729e+04,1.845678262542249995e-02
1.020020652795120597e+01,1.292898384027111769e+00,2.209561952922054040e+00,1.106476543989813877e+00,1.995054658686356078e-02,1.168590835596573379e+04,2.380153415456963059e-02
1.244454047384656015e+01,1.326141011688525495e+00,1.184255946224588296e+00,1.871118451222096857e+00,1.323751938901420594e-02,1.560839602012418254e+04,1.588868591866071656e-02
5.200079584347752970e+00,9.143349514370840980e-01,2.083693020199814505e+00,1.916787471284974842e+00,5.194573707256133939e-03,1.029227560320339398e+04,1.546678376498244675e-02
1.180410167019408796e+01,1.108449673819358106e+00,4.398223967322447692e-01,2.136298385228125873e+00,1.199825192488682309e-02,8.796357453712736969e+03,1.530152496572059588e-02
8.063178843568794107e+00,1.470153638694090104e+00,9.571009817977541578e-01,1.418014100237680486e+00,1.282776191405765077e-02,1.313897128155917380e+04,1.471732968545009720e-02
7.954322539116555291e+00,1.329248372140779733e+00,1.651240854790251955e+00,1.038411292183316403e+00,2.231421881140218527e-02,1.604512542808131548e+04,1.752098767791903863e-02
4.326550185958433659e+00,1.142762471651523004e+00,2.424300042634750518e+00,2.806598547847373393e+00,8.556891050411314509e-03,1.048834846754906721e+04,2.424037106127097801e-02
