sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times_optimal,decision_times_delayed,ra,eis,pref,tech_chg,tech_scale,bs_premium,growth,baseline_num,dam_func,tip_on,d_unc,t_unc,no_free_lunch,period_len,emissions_time_step,damage_file_tag,m_optimal_period0,m_delayed_period0,mitigation_foregone,u_optimal,u_delayed,utility_loss,utility_loss_pct,delta_c,delta_c_pct,delta_c_billions,delta_c_5yr,delta_c_5yr_pct,delta_c_5yr_billions,delta_c_5yr_total_billions,year0_cons_delayed,delta_emission_gton,deadweight_per_ton,carbon_price_delayed,carbon_price_optimal,reentry_year,baseline_reentry_price,delayed_reentry_price,reentry_price_increase,reentry_price_pct_increase,reentry_price_annualized_increase,baseline_cumulative_emissions_at_reentry,cumulative_emissions_at_reentry,extra_cumulative_emissions,ppm_at_reentry,temperature_at_reentry,peak_post_delay_mitigation,peak_catchup_mitigation,welfare_loss
run0_params,18,19,delay_frontier,same_grid,default,0|18|35|75|125|175|225,0|18|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,1.0,1.0,_GRID1,0.7569486066034274,0.0,0.7569486066034274,91.17911291335899,90.70474523388775,0.4743676794712428,0.5202591518103501,2.275499867956349,227.5499867956349,136227.48002226296,0.16313684992401767,16.313684992401768,9766.523073402062,48832.61536701031,1.0,31.83861787343762,4278.686988354324,0.0,147.51705491197976,2043,139.0190909341122,158.59871098199181,19.579620047879615,14.084123206617235,0.7347187611677519,2.920769214630127,3.514892339706421,0.594123125076294,490.53207844197874,1.8277440166473389,0.6044131944492013,0.6044131944492013,0.4743676794712428
run0_params,6,7,delay_frontier,same_grid,default,0|6|35|75|125|175|225,0|6|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,1.0,1.0,_GRID1,0.764817394125223,0.0,0.764817394125223,91.14039252497638,90.9926716704158,0.14772085456057482,0.1620805555781351,0.4043550524699347,40.43550524699347,24207.546925379917,0.04522455639244133,4.522455639244133,2707.4610898571977,13537.305449285988,1.0,32.16959320894673,752.49776296977,0.0,150.83973398278678,2031,139.08052714332786,146.50398209066898,7.423454947341128,5.337522872408278,0.8704248951414417,2.7905266284942627,2.9873595237731934,0.19683289527893066,451.55973137111926,1.5534269523620605,0.7181644532530587,0.7181644532530587,0.14772085456057482
run0_params,9,10,delay_frontier,same_grid,default,0|9|35|75|125|175|225,0|9|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,1.0,1.0,_GRID1,0.7610768889581838,0.0,0.7610768889581838,91.15754557985088,90.9308121561738,0.22673342367707505,0.24872699482509034,0.7012011584838775,70.12011584838775,41978.84963831714,0.07136104171462525,7.136104171462525,4272.17554324792,21360.8777162396,1.0,32.01226084367378,1311.3366107852687,0.0,149.25256687026646,2034,136.94097541210044,151.0370328317657,14.096057419665271,10.293527833612693,1.0945587237979115,2.8227906227111816,3.118370294570923,0.2955796718597412,462.1842695640654,1.62155255317688,0.6936756008363674,0.6936756008363674,0.22673342367707505
run0_params,11,12,delay_frontier,same_grid,default,0|11|35|75|125|175|225,0|11|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,1.0,1.0,_GRID1,0.7572501978913679,0.0,0.7572501978913679,91.16883772547605,90.88783793746376,0.28099978801229497,0.30821911853086276,0.9493809687079721,94.93809687079721,56836.644453131164,0.09014871232042906,9.014871232042907,5396.938088022584,26984.69044011292,1.0,31.85130334466635,1784.4370083728058,0.0,147.64327058181652,2036,139.5952832372387,155.2866301557259,15.691346918487199,11.240599649645858,0.9731154925353813,2.8455729484558105,3.206099510192871,0.36052656173706055,468.84284541336393,1.667171745300293,0.6802832225000061,0.6802832225000061,0.28099978801229497
run0_params,1,2,delay_frontier,same_grid,default,0|1|35|75|125|175|225,0|1|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,1.0,1.0,_GRID1,0.6723891223950009,0.0,0.6723891223950009,91.09613418396341,91.07922774474126,0.01690643922215429,0.018558898655361936,0.03842223918957978,3.842223918957978,2300.2263789669864,0.005901521322123706,0.5901521322123706,353.306712662041,1766.533563310205,1.0,28.28189409879756,81.33211909116028,0.0,115.44934720412466,2026,143.2023983301293,143.27431753750267,0.07191920737335522,0.050222069051914515,0.050222069051919505,2.743826150894165,2.772203207015991,0.028377056121826172,430.99253807067873,1.4415456676483154,0.754989709102359,0.754989709102359,0.01690643922215429
run0_params,8,9,delay_frontier,same_grid,default,0|8|35|75|125|175|225,0|8|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,1.0,1.0,_GRID1,0.7702662348790212,0.0,0.7702662348790212,91.15325331470017,90.95248113870016,0.20077217600000097,0.22025782810718694,0.5959848453210059,59.59848453210059,35679.858633635515,0.06261552699328388,6.261552699328387,3748.60731599246,18743.0365799623,1.0,32.39878123716948,1101.271630326076,0.0,153.1770081605519,2033,140.19928497469516,151.95404675725896,11.754761782563804,8.384323632381895,1.0114973555366058,2.809171438217163,3.074622392654419,0.26545095443725586,458.7417976443205,1.598803644180298,0.7072500921605291,0.7072500921605291,0.20077217600000097
run0_params,7,8,delay_frontier,same_grid,default,0|7|35|75|125|175|225,0|7|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,1.0,1.0,_GRID1,0.7631968821194108,0.0,0.7631968821194108,91.14734113828344,90.97289963207558,0.17444150620785592,0.19138408650144104,0.4971844759875738,49.71844759875738,29764.971303121063,0.05390482315224998,5.3904823152249985,3227.1231136883634,16135.615568441817,1.0,32.101431563542704,927.2163219326599,0.0,150.15039876500762,2032,138.88036898641602,145.87062518763793,6.990256201221911,5.033293223684934,0.703997812913415,2.8012664318084717,3.030952215194702,0.22968578338623047,455.20610754707457,1.5760951519012452,0.7098478651104152,0.7098478651104152,0.17444150620785592
run0_params,2,3,delay_frontier,same_grid,default,0|2|35|75|125|175|225,0|2|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,1.0,1.0,_GRID1,0.7265907723896312,0.0,0.7265907723896312,91.1049474873767,91.06117487112293,0.04377261625377571,0.0480463657144863,0.10319926726533876,10.319926726533875,6178.236403207208,0.016729952603851118,1.6729952603851117,1001.5730241115768,5007.865120557884,1.0,30.5617128437351,202.15609101482988,0.0,135.26134367805471,2027,139.7330507412184,143.05429772799752,3.32124698677913,2.376851410000333,1.181446624368987,2.753154754638672,2.8146893978118896,0.06153464317321777,435.5212118083995,1.4636384868621826,0.7468131981663721,0.7468131981663721,0.04377261625377571
run0_params,0,1,delay_frontier,same_grid,default,0|5|35|75|125|175|225,0|5|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,1.0,1.0,_GRID1,0.7642218693553013,0.7595138212487332,0.004708048106568108,91.1321919729333,91.13182402326454,0.0003679496687567507,0.00040375377875913874,0.0007896054831499972,0.08126746795972047,47.271356371420794,0.00010336824902606705,0.01063882666096243,6.188352843888181,30.941764219440905,0.9716132457102742,32.14454436756134,1.4705872272099982,148.59346920473124,150.58610239137127,2025,150.58610239137127,148.59346920473124,-1.9926331866400346,-1.3232517177854883,nan,2.7300000190734863,2.7300000190734863,0.0,425.6,1.419600009918213,0.7764365525271404,0.7764365525271404,0.0003679496687567507
run0_params,12,13,delay_frontier,same_grid,default,0|12|35|75|125|175|225,0|12|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,1.0,1.0,_GRID1,0.7564335977365951,0.0,0.7564335977365951,91.1725386178175,90.8643388799166,0.3081997379008925,0.33804009691210046,1.0901490580935913,109.01490580935913,65264.015667076426,0.09983442569297206,9.983442569297205,5976.7932414067445,29883.96620703372,1.0,31.816955675542726,2051.2338242732635,0.0,147.30173186296085,2037,137.6536845438799,153.2995964731636,15.645911929283699,11.366141038016492,0.9011457128490497,2.8566741943359375,3.2500803470611572,0.3934061527252197,472.07929262466433,1.6900417804718018,0.6684612502836486,0.6684612502836486,0.3081997379008925
