7.659236710517693503e+00,1.105555496985336950e+00,1.306100798978822253e+00,7.628939072450159342e-01,2.475582263772279669e-03,6.422010046838086055e+03,1.893449348703568624e-02
1.210867235766100158e+01,1.047936397545142118e+00,1.411422713693825548e+00,1.558372463602500479e+00,9.772833936731435342e-03,1.079460728875371024e+04,2.023223831898489714e-02
1.466691887649196779e+01,6.581904964349390985e-01,2.673454452728849073e+00,1.163091674668522923e+00,2.209209353125535062e-03,7.269938902025404786e+03,1.302025379840524542e-02
1.325684937870653357e+01,9.397994992807886527e-01,9.924628367671533002e-01,2.033651104503898743e+00,6.454925455452959447e-03,1.037115209450537623e+04,1.557450254756737908e-02
7.025853087456352952e+00,8.270043895422677371e-01,1.571558544761023191e+00,9.326243912335516750e-01,1.428047005103895775e-02,1.302918036235453292e+04,1.401107687993344286e-02
3.815829038957483377e+00,9.006869505209883497e-01,1.646852728194538873e+00,2.071156483631932943e+00,7.585505019079524618e-03,8.129254059653718286e+03,1.954979950154615148e-02
7.121401258458631034e+00,5.818991452410264831e-01,1.730558584876346062e+00,1.346796300582976613e+00,7.471486418840333349e-03,9.454170822689620763e+03,1.540403583791696146e-02
1.179795477005860249e+01,7.076644502556376226e-01,7.544854793940423132e-01,1.236210782520611451e+00,3.375575784757900606e-03,1.516563121877792037e+04,1.724615160635759731e-02
7.618452101516258068e+00,6.725936103242105002e-01,2.111356824403692656e+00,8.223999087913291817e-02,6.869407881723108705e-03,9.372096886534460282e+03,1.552267190348447998e-02
1.013080911914032001e+01,8.119517129119394605e-01,1.332455857491319895e+00,2.388734753327385718e+00,6.021581305020179062e-03,1.559054006059591120e+04,1.443925604954307031e-02
6.574137884865908887e+00,6.675002991292166010e-01,2.642162612213802664e+00,1.014507016064948308e+00,4.938050556986822368e-03,6.029584720992726943e+03,1.134635492373305479e-02
8.951810073189061967e+00,7.568818663186122064e-01,2.088801799183896968e+00,2.596901987007774970e+00,7.893819324553540129e-03,8.878110692253441812e+03,1.415764712431820220e-02
5.461430138678412760e+00,7.357450367877997888e-01,2.713451859755994899e+00,1.106993325633897296e+00,2.194659934829903437e-03,7.884751819989026444e+03,1.327835312827671185e-02
